Province/Territory,Program Stream,Employer,Address,Occupation,Incorporate Status,Requested LMIAs,Requested Positions,Year,Date
,,R & L Convenience Inc.,"Rothesay, NB E2E 5X4",,,,,2016,October 2016
,,Richibucto Food Services Inc.,"Atholville, NB E3N 4E2",,,,,2016,October 2016
,,Riverside Pharmacy Limited,"Oromocto, NB E2V 2P8",,,,,2016,October 2016
,,Rose St Pierre Special Care Home Inc.,"Dalhousie, NB E8C 1Y4",,,,,2016,October 2016
,,Rossignol Transport LTD,"Edmundston, NB E3V 3K8",,,,,2016,October 2016
,,Saint John Deaf and Hard of Hearing Services Inc,"Saint John, NB E2M 1V2",,,,,2016,October 2016
,,Search2Go Incorporated,"Saint John, NB E2L 3G1",,,,,2016,October 2016
,,Services de Garde CHEZ TIAGO Childcare Services Inc.,"Moncton, NB E1A 2Z3",,,,,2016,October 2016
,,Squash Moncton Ltd.,"Dieppe, NB E1A 8R1",,,,,2016,October 2016
,,Stewart's Transfer o/a 500516 NB Ltd.,"Perth-Andover, NB E7H 5G3",,,,,2016,October 2016
,,William's Seafood Ltd.,"Fredericton, NB E3B 3E3",,,,,2016,October 2016
Quebec,,2944715 Canada inc.,"Montréal, QC H4N 1M2",,,,,2016,October 2016
,,2955-0571 Québec Inc,"Baie-Saint-Paul, QC G3Z 1P8",,,,,2016,October 2016
,,4318366 CANADA INC.,"Montréal, QC H3R 2H7",,,,,2016,October 2016
,,6386083 Canada Inc.,"Montréal, QC H2R 1R1",,,,,2016,October 2016
,,7574479 Canada Inc.,"Kirkland, QC H9H 3L4",,,,,2016,October 2016
,,7599978 Canda Inc,"Saint-Jean-sur-Richelieu, QC J3B 2J9",,,,,2016,October 2016
,,836281 CANADA INC,"Montréal, QC H3E 0A3",,,,,2016,October 2016
,,8695962 Canada inc.,"Montreal, QC H4B 2M5",,,,,2016,October 2016
,,8706816 Canada inc.,"Montréal, QC H2S 1K2",,,,,2016,October 2016
,,9012656 Canada Inc.,"Longueuil, QC J4K 2W5",,,,,2016,October 2016
,,9030-2944 Quebec inc.,"Laval, QC H7V 1S1",,,,,2016,October 2016
,,9058-3964 Quebec inc.,"Saint Jude, QC J0H 1P0",,,,,2016,October 2016
,,9088-2382 Québec inc.,"Montréal, QC H3Z 1X5",,,,,2016,October 2016
,,9089-1193 Québec inc,"Montreal, QC H3C 1S9",,,,,2016,October 2016
,,9093-4233 Québec inc.,"Mont-Royal, QC H4P 1S1",,,,,2016,October 2016
,,9107-1464 Quebec Inc.,"Anjou, QC H1J 1T6",,,,,2016,October 2016
,,9110-0750 Québec inc.,"Rosemère, QC J7A 4J4",,,,,2016,October 2016
,,9114-8882 Québec Inc.,"Laval, QC H7L 5A7",,,,,2016,October 2016
,,9151 1279 Québec inc.,"Montréal, QC H2V 2V8",,,,,2016,October 2016
,,9154-6397 Quebec inc.,"St-Clet, QC J0P 1P0",,,,,2016,October 2016
,,9162-6283 Quebec Inc.,"Montréal, QC H2H 2S6",,,,,2016,October 2016
,,9204-2902 Québec inc.,"Mont-Tremblant, QC J8E 3C1",,,,,2016,October 2016
,,9209-5256 Quebec inc.,"Montreal, QC H4P 1T7",,,,,2016,October 2016
,,9229-0402 Québec Inc.,"St-Eustache, QC J7P 3E5",,,,,2016,October 2016
,,9245-9189 Québec Inc,"Montréal, QC H2H 1E8",,,,,2016,October 2016
,,9248-9921 Quebec inc.,"St-Léonard, QC H1S 2J3",,,,,2016,October 2016
,,9251-6822 Québec inc.,"Ste-Séraphine, QC J0A 1E0",,,,,2016,October 2016
,,9253-1524 Québec inc.,"Montréal, QC H2T 2T3",,,,,2016,October 2016
,,9261-1615 QUÉBEC INC,"Greenfield Park, QC J4V 1M1",,,,,2016,October 2016
,,9262-9294 Québec Inc,"Québec, QC G1V 2V8",,,,,2016,October 2016
,,9271-0235 Quebec Inc.,"Montréal, QC H4K 2P4",,,,,2016,October 2016
,,,,,,,,2016,October 2016
,,9298-7387 Québec inc.,"Montréal, QC H4C 2Z6",,,,,2016,October 2016
,,9300-4653 Québec Inc,"Montreal, QC H8Z 3M1",,,,,2016,October 2016
,,9320-9799 Québec inc.,"Québec, QC G1R 0C2",,,,,2016,October 2016
,,9325-6063 Québec Inc.,"Montréal, QC H3W 3G3",,,,,2016,October 2016
,,"A.V. Inc., Atocas Villeroy","Plessisville, QC G6L 2Y2",,,,,2016,October 2016
,,Abaplab Inc,"Montréal, QC H2P 2Y1",,,,,2016,October 2016
,,ADURRA SECURITY DOORS & WINDOWS INC. (PORTES ET FENÊTRES DE SÉCURITÉ ADURRA INC.),"Montreal, QC H4P 1W9",,,,,2016,October 2016
,,Altitude Aerospace,"Montréal, QC H4S 1T2",,,,,2016,October 2016
,,Amaris Conseil Inc.,"Montreal, QC H2Y 2W8",,,,,2016,October 2016
,,Andy Transport Inc.,"Salaberry de Valleyfield, QC J6S 6J2",,,,,2016,October 2016
,,,,,,,,2016,October 2016
,,Arobas Personnel inc.,"H3B1A6, QC H3B 1A6",,,,,2016,October 2016
,,Atelier Ferland Inc,"Ayer's Cliff, QC J0B 1C0",,,,,2016,October 2016
,,Auberge Handfield Inc.,"St-Marc-sur-Richelieu, QC J0L 2E0",,,,,2016,October 2016
,,Auto Bugatti Inc.,"Montréal, QC H9P 1G4",,,,,2016,October 2016
,,Avw-Telav Inc,"Lachine, QC H8T 3M6",,,,,2016,October 2016
,,Beijing Lao Hu Ji Canada Corporation,"Lasalle, QC H8N 1X3",,,,,2016,October 2016
,,Béton Bolduc Inc.,"Sainte-Marie, QC G6E 1G8",,,,,2016,October 2016
,,Bombardier Inc.,"Montréal, QC H3B 1Y8",,,,,2016,October 2016
,,Boulangerie Pâtisserie Charcuterie Laura Enr.,"Montréal, QC H1P 1M9",,,,,2016,October 2016
,,Carrosserie Idéale Internationale St-Leonard inc.,"Montreal, QC H1P 2B7",,,,,2016,October 2016
,,CDID inc.,"St-Georges, QC G5Y 7H5",,,,,2016,October 2016
,,CGI Information Systems and Management Consultants Inc .,"Montréal, QC H3G 1T4",,,,,2016,October 2016
,,Clinique Dentaire Jean Bernard,"Sherbrooke, QC J1G 5G9",,,,,2016,October 2016
,,Clinique dentaire Jean-Yves Berthiaud,"North Hatley, QC J0B 2C0",,,,,2016,October 2016
,,Clinique Physio 2000,"Montreal, QC H2C 1R9",,,,,2016,October 2016
,,CLUB DE GYMNASTIQUE LES RÉFLEXES INC.,"Boucherville, QC J4B 1Z6",,,,,2016,October 2016
,,Club de Judo Olympique,"Brossard, QC J4Y 1C8",,,,,2016,October 2016
,,Club de soccer des Caravelles de Sainte-Foy-Sillery,"Québec, QC G1V 4H8",,,,,2016,October 2016
,,Commerce Min & Kim Inc.,"BROSSARD, QC J4Y 1A2",,,,,2016,October 2016
,,Communications LMT inc.,"Laval, QC H7T 1L1",,,,,2016,October 2016
,,Complexe sportif Alphonse- Desjardins,"Trois-Rivières, QC G8T 9T9",,,,,2016,October 2016
,,Concordia University,"Montréal, QC H3G 1M8",,,,,2016,October 2016
,,Conseillers en Gestion et Informatique CGI Inc.,"Montréal, QC H3G 1T4",,,,,2016,October 2016
,,Convergia Networks Inc,"Pointe-Claire, QC H9R 5C7",,,,,2016,October 2016
,,Cosmétiques Sam Gabriel Inc.,"Brossard, QC J4W 2T5",,,,,2016,October 2016
,,Couvoir Québec inc,"Québec, QC G2A 2E1",,,,,2016,October 2016
,,Crêperie du Marché Inc.,"Montreal, QC H3X 2P7",,,,,2016,October 2016
,,Cuisine Pasta Casareccia Inc.,"Montréal, QC H4A 1X4",,,,,2016,October 2016
,,Dépanneur Vieux Montréal (2016) Inc.,"Montréal, QC H2Y 1S6",,,,,2016,October 2016
,,Descormiers et associés inc.,"Sherbrooke, QC J1N 0E7",,,,,2016,October 2016
,,Distribution Hamaix Inc,"Montréal, QC H2Y 1M6",,,,,2016,October 2016
,,Divertissements Gameloft Inc.,"Montréal, QC H2R 2Z5",,,,,2016,October 2016
,,Dolfino Média Inc.,"Val-Morin, QC J0T 2R0",,,,,2016,October 2016
,,Ebix Inc.,"Montreal, QC H3B 5C9",,,,,2016,October 2016
,,EBOX inc.,"Longueuil, QC J4K 0B9",,,,,2016,October 2016
,,École de musique Arquemuse,"Québec, QC G1R 2T9",,,,,2016,October 2016
,,Elisen & Associés inc.,"Montreal, QC H8T 1A3",,,,,2016,October 2016
,,Eurovia Québec Construction Inc.,"Boucherville, QC J4B 7L4",,,,,2016,October 2016
,,EvoMarketPlace Inc,"Montréal, QC H3G 2C9",,,,,2016,October 2016
,,FABRICANT DE POÊLES INTERNATIONAL INC.,"St-Augustin-de-Desmaures, QC G3A 2H3",,,,,2016,October 2016
,,Familiforme enr.,"Québec, QC G1G 2M7",,,,,2016,October 2016
,,FER ORNEMENTAL SPANISH LTÉE,"St-Léonard, QC H1P 2W6",,,,,2016,October 2016
,,Ferme Ashby et Giroux inc,"Coaticook, QC J1A 2S2",,,,,2016,October 2016
,,Ferme Berg Inc.,"Warwick, QC J0A 1M0",,,,,2016,October 2016
,,Ferme Carpentier Fils Inc.,"Tois Rvières, QC G9B 6T3",,,,,2016,October 2016
,,Ferme Drapeau et Bélanger inc.,"Sainte-Françoise, QC G0S 2N0",,,,,2016,October 2016
,,Ferme Lunick Inc.,"St-Eugène-de-Guigues, QC J0Z 3L0",,,,,2016,October 2016
,,Ferme Marcel Nadeau et Frères Inc,"St-Bernard, QC G0S 2G0",,,,,2016,October 2016
,,Ferme Paulin Côté inc,"Roxton Pond, QC J0E 1Z0",,,,,2016,October 2016
,,Focus Micro Ondes Inc.,"Quebec, QC H9B 3H7",,,,,2016,October 2016
,,"François Thifault,notaire inc.","Québec, QC G1X 1T5",,,,,2016,October 2016
,,Fromagerie Ruban Bleu Inc.,"Mercier, QC J6R 2L1",,,,,2016,October 2016
,,Fruits de mer Lagoon Inc.,"Montreal, QC H8T 3H2",,,,,2016,October 2016
,,Gestion Multi Risques International Inc.,"Montréal, QC H2Y 1X4",,,,,2016,October 2016
,,Grenadine Technologies Inc.,"Montréal, QC H2V 4S6",,,,,2016,October 2016
,,GROUPE CHCR INC,"Montréal, QC H4P 1W7",,,,,2016,October 2016
,,Groupe SAPERGY Consultation Inc.,"Montreal, QC H2Y 2H2",,,,,2016,October 2016
,,Hebrew Academy inc,"Cote St-Luc, QC H4W 1T4",,,,,2016,October 2016
,,Hitek Logistic inc.,"St-Laurent, QC H4S 1V3",,,,,2016,October 2016
,,Imp Group Limited,"Dorval, QC H9P 1A2",,,,,2016,October 2016
,,INSSE Inc.,"Québec, QC G1S 4N7",,,,,2016,October 2016
,,Jardins Paul Cousineau & Fils Inc. (Les),"St-Constant, QC J5A 2E7",,,,,2016,October 2016
,,Jeux Jellyfish Inc.,"Montréal, QC H2K 4E2",,,,,2016,October 2016
,,KOPTR IMAGE Inc.,"St-Mathieu-de-Beloeil, QC J3G 0C9",,,,,2016,October 2016
,,La Fadeta Inc.,"Montréal, QC H2K 1X3",,,,,2016,October 2016
,,La Frissonnante inc.,"Danville, QC J0A 1A0",,,,,2016,October 2016
,,La Librairie de Verdun,"Montréal, QC H4G 1W6",,,,,2016,October 2016
,,La Meunerie Milanaise Inc.,"Milan, QC G0Y 1E0",,,,,2016,October 2016
,,La troupe de théâtre Les Zybrides,"Rouyn-Noranda, QC J9X 1Z9",,,,,2016,October 2016
,,Labo Solidago Inc.,"Ste-Louise, QC G0R 3K0",,,,,2016,October 2016
,,Laboratoire dentaire M.J. Inc.,"Saguenay, QC G7G 1K7",,,,,2016,October 2016
,,Laboratoires Kariliss Inc.,"Laval, QC H7P 6G5",,,,,2016,October 2016
,,Le club de natation régional de Beauce Inc.,"St-Georges, QC G5Y 2B9",,,,,2016,October 2016
,,LE DANSEUR TRISTE DU NIRVANA INC./ Dark Dancer of Nirvana Inc.,"Montréal, QC H3A 1R7",,,,,2016,October 2016
,,Le Groupe Forget Audioprothésistes,"Pierrefond, QC H8Y 0A1",,,,,2016,October 2016
,,Les Delices D'angkor Inc.,"Lévis, QC G6W 2S6",,,,,2016,October 2016
,,Les Entreprises Marvais Inc.,"Boucherville, QC J4B 5E4",,,,,2016,October 2016
,,Les fabrications TJD inc,"Rivière-du-Loup, QC G5R 5X9",,,,,2016,October 2016
,,Les Fermes R.R. Et Fils Inc.,"St-Michel, QC J0L 2J0",,,,,2016,October 2016
,,Les Industries créatives MOM Inc.,"Montreal, QC H2W 1Y5",,,,,2016,October 2016
,,Les Serres Biologico Inc.,"Ste-Sophie, QC J5J 2V3",,,,,2016,October 2016
,,Les Serres Sylvain Cléroux (Québec) inc.,"Laval, QC H7X 4A8",,,,,2016,October 2016
,,Les Viandes Walcovit inc,"Québec, QC G1C 4R9",,,,,2016,October 2016
,,Levert Paysage Inc. (9019-0786 Québec Inc.),"St-Faustin-Lac-Carré, QC J0T 1J1",,,,,2016,October 2016
,,Linovati Inc.,"Québec, QC G1W 4W5",,,,,2016,October 2016
,,Luxury Retreats International,"Montréal, QC H4E 1A8",,,,,2016,October 2016
,,Manac Inc.,"St-Georges, QC G5Y 8G6",,,,,2016,October 2016
,,MCS - Servo Inc.,"St-Bruno-de-Montatville, QC J3V 6B9",,,,,2016,October 2016
,,Merkur Inc,"Sherbrooke, QC J1L 1N6",,,,,2016,October 2016
,,Métosak Inc,"Sherbrooke, QC J1C 0W2",,,,,2016,October 2016
,,Mighty Cast Inc,"Montreal, QC H3A 1T1",,,,,2016,October 2016
,,Milan Conception Inc,"Sherbrooke, QC J1L 0A3",,,,,2016,October 2016
,,Molex Canada Ltd.,"Pointe-Claire, QC H9R 5N2",,,,,2016,October 2016
,,Mosaique Surface Inc.,"Montréal, QC H2N 1P4",,,,,2016,October 2016
,,Niro Retail Services Inc.,"Montreal, QC H4P 1K5",,,,,2016,October 2016
,,N'Ware Technologies Services,"Beauce, QC G6A 0C5",,,,,2016,October 2016
,,O.S.I. PRÉCISION INC.,"Saint-Georges, QC G6A 1E4",,,,,2016,October 2016
,,Opes Software Inc. (7759347 Canada Inc.),"Kirkland, QC H9H 3C4",,,,,2016,October 2016
,,Parsons Import Export Inc,"Dollard-des-Ormeaux, QC H9B 1J9",,,,,2016,October 2016
,,PÂTISSERIE SAMADI ET FILS,"Montréal, QC H4J 2P8",,,,,2016,October 2016
,,Pepiniere G. Lorrain & Fils   Inc.,"Prevost, QC J0R 1T0",,,,,2016,October 2016
,,Pépinière Paysagiste Jardin Fleuri inc,"Boucherville, QC J4B 6T6",,,,,2016,October 2016
,,PH Windsolutions Inc.,"Ville Saint-Laurent, QC H4T 4L2",,,,,2016,October 2016
,,Pharmascience Inc.,"Montreal, QC H4P 2T4",,,,,2016,October 2016
,,Pierre Naturelle EMG inc.,"Laval, QC H7L 4E4",,,,,2016,October 2016
,,Plantation Crête Inc.,"Sherbrooke, QC J1J 1R4",,,,,2016,October 2016
,,Plomberie VIP Montreal Inc.,"Montréal, QC H2M 2B2",,,,,2016,October 2016
,,Porc S.B. inc.,"Saint-Elzéar, QC G0S 2J0",,,,,2016,October 2016
,,POURVOIRIE DU CAP AU LESTE INC.,"Ste-Rose-du-Nord, QC G0V 1T0",,,,,2016,October 2016
,,Précision SM inc.,"St-Marc-des-Carrières, QC G0A 4B0",,,,,2016,October 2016
,,Premier Tech Limitée,"Rivière-du-Loup, QC G5R 6C1",,,,,2016,October 2016
,,,,,,,,2016,October 2016
,,Productions Margiric Inc.,"Laval, QC H7J 1A3",,,,,2016,October 2016
,,PRODUITS D'ACIER HASON INC. (LES),"Lanoraie, QC J0K 1E0",,,,,2016,October 2016
,,Produits Zinda (Les),"Candiac, QC J5R 6X1",,,,,2016,October 2016
,,,,,,,,2016,October 2016
,,Qualtech,"Québec, QC G1N 4K3",,,,,2016,October 2016
,,Québec Multiplants Enr.,"Québec, QC G1M 3R7",,,,,2016,October 2016
,,Redberry Alberta Restaurants Inc.,"Greenfield Park, QC J4V 2H4",,,,,2016,October 2016
,,,,,,,,2016,October 2016
,,Renaissance Capital Inc.,"Montreal, QC H3A 3J6",,,,,2016,October 2016
,,Restaurant Leméac Café Bistro Inc.,"Montreal, QC H2V 2L1",,,,,2016,October 2016
,,Roméo Couillard Inc.,"Montmagny, QC G5V 1B6",,,,,2016,October 2016
,,Sajy Communications Inc,"Montréal, QC H1M 1B2",,,,,2016,October 2016
,,Salon le Tube inc.,"Brossard, QC J4Y 3J3",,,,,2016,October 2016
,,Satori Interreseautage Inc.,"Montréal, QC H2T 0A3",,,,,2016,October 2016
,,Services automobiles GRANTUNED Inc.,"Montréal, QC H3C 4J9",,,,,2016,October 2016
,,Services d'Abres Royal Inc.,"Senneville, QC H9X 3X9",,,,,2016,October 2016
,,Services de Jeux Babel Inc.,"Montréal, QC H3K 1G6",,,,,2016,October 2016
,,Société Conseil Groupe LGS,"Québec, QC G1V 4K5",,,,,2016,October 2016
,,Solutions Abilis Inc.,"Montréal, QC H3A 2R7",,,,,2016,October 2016
,,Spa Manna Damsel Beauty Inc.,"Saint Zotique, QC J0P 1Z0",,,,,2016,October 2016
,,,,,,,,2016,October 2016
,,STACK8 TECHNOLOGIES INC.,"Montréal, QC H3A 1X6",,,,,2016,October 2016
,,Struc-Tube Ltee,"Saint Laurent, QC H4T 1X9",,,,,2016,October 2016
,,Systèmes Alphanumériques Canada Ltée,"Montréal, QC H2Z 1S4",,,,,2016,October 2016
,,Systèmes Danfreight inc.,"Joliette, QC J6E 0L8",,,,,2016,October 2016
,,Systèmes D'emballage Sécuritaire Nelmar Inc.,"Terrebonne, QC J6Y 0A2",,,,,2016,October 2016
,,Televente BL Inc.,"Québec, QC G2C 1Y6",,,,,2016,October 2016
,,Temple Baptist Church,"Montreal, QC H2V 4H4",,,,,2016,October 2016
,,Temple Hotels Inc,"Montreal, QC H2Y 0A3",,,,,2016,October 2016
,,Terrassement Fernando Inc.,"Québec, QC G3G 2T5",,,,,2016,October 2016
,,Toitures couture et associés inc.,"St-Hubert, QC J3Y 1S8",,,,,2016,October 2016
,,TOUCHÉ! PHD INC.,"Montréal, QC H2X 2T7",,,,,2016,October 2016
,,Traductions Serge Bélair Inc,"Montréal, QC H2Y 1N3",,,,,2016,October 2016
,,Transport C-C-F Houle Inc.,"Saint-Célestin, QC J0C 1G0",,,,,2016,October 2016
,,Transport L.F.L. Inc.,"Vallée-Jonction, QC G0S 3J0",,,,,2016,October 2016
,,True North Marine Inc.,"Candiac, QC J5R 1J5",,,,,2016,October 2016
,,Tuango Inc.,"Montreal, QC H2Y 2L2",,,,,2016,October 2016
,,Université McGill,"Montréal, QC H3A 0G4",,,,,2016,October 2016
,,USINES GIANT INC. (Giant Factories Inc.),"Montréal, QC H1B 5H3",,,,,2016,October 2016
,,Usitechnov Industries Inc,"Ste-Marie, QC G6E 3T3",,,,,2016,October 2016
,,VIA VEGAN LTD,"Montreal, QC H2N 2C9",,,,,2016,October 2016
Ontario,,002211050 Ontario Inc.,"Toronto, ON M1H 3G5",,,,,2016,October 2016
,,2452116,"Toronto, ON M1B 2G1",,,,,2016,October 2016
,,0932293 BC Ltd o/a Cellicon,"Vaughan, ON L6A 4R3",,,,,2016,October 2016
,,1037081 Ontario Inc.,"Oldcastle, ON N0R 1L0",,,,,2016,October 2016
,,1085511 Ontario Inc.,"Claremont, ON L1Y 1A4",,,,,2016,October 2016
,,1100852 Ontario Limited,"Mississauga, ON L5A 1X1",,,,,2016,October 2016
,,1105729 Ontario Inc,"Toronto, ON M9C 1B3",,,,,2016,October 2016
,,1131170 Ontario Inc.,"Brampton, ON L6S 5N1",,,,,2016,October 2016
,,1149809 Ontario Inc.,"St. Catherines, ON L2M 7X3",,,,,2016,October 2016
,,1179786 Ontario Ltd.,"Toronto, ON M2N 5N4",,,,,2016,October 2016
,,1199929 Ontario Ltd.,"Timmins, ON P4R 1A1",,,,,2016,October 2016
,,1214174 ontario inc,"Etobicoke, ON M9W 5S3",,,,,2016,October 2016
,,1215371 Ontarion Limited,"Scarborough, ON M1K 1S4",,,,,2016,October 2016
,,1232253 Ontario Inc.,"Sudbury, ON P3E 0A7",,,,,2016,October 2016
,,12345655 Ont Inc.,"North York, ON M3J 2G6",,,,,2016,October 2016
,,1256975 Ontario Inc.,"North York, ON M9L 2Y7",,,,,2016,October 2016
,,,,,,,,2016,October 2016
,,1261789 Ontario Inc.,"Brampton, ON L6X 1H9",,,,,2016,October 2016
,,1275756 Ontario Inc.,"Mississauga, ON L5C 3Y8",,,,,2016,October 2016
,,1308145 Ont. Ltd,"Markham, ON L3R 1H3",,,,,2016,October 2016
,,1315435 Ontario Inc.,"Dundas, ON L9H 6Y6",,,,,2016,October 2016
,,1363179 Ontario Ltd,"Mississauga, ON L5L 5X3",,,,,2016,October 2016
,,1365089 Ontario Inc.,"Mississauga, ON L5S 1G2",,,,,2016,October 2016
,,,,,,,,2016,October 2016
,,1381603 Ontario Ltd.,"Brampton, ON L6T 1G8",,,,,2016,October 2016
,,1381764 Ontario Inc.,"Richmond Hill, ON L3T 7T1",,,,,2016,October 2016
,,1397280 Ontario Ltd,"Toronto, ON M5C 2R1",,,,,2016,October 2016
,,1407407 Ontario Ltd o/a Astra Healthcare,"Brampton, ON L6S 0C9",,,,,2016,October 2016
,,1413817 Ontario Inc,"Brampton, ON L6R 3A5",,,,,2016,October 2016
,,1415619 Ontario Ltd.,"Newmarket, ON L3X 1P6",,,,,2016,October 2016
,,1420172 Ontario Ltd.,"Vaughan, ON L4H 1B9",,,,,2016,October 2016
,,1429481 Ontario Inc.,"Markham, ON L3R 1C7",,,,,2016,October 2016
,,1454410 Ontario Inc,"Leamington, ON N8H 3V5",,,,,2016,October 2016
,,1470041 Ontario Inc.,"Ottawa, ON K2K 3C1",,,,,2016,October 2016
,,1485204 Ontario Inc.,"Port Perry, ON L9L 1P9",,,,,2016,October 2016
,,1509310 Ontario Ltd.. O/A Pak National Food Distributor,"Maple, ON L6A 3E4",,,,,2016,October 2016
,,1515906 Ontario Limited,"Toronto, ON M6J 1X5",,,,,2016,October 2016
,,1519950 Ontario Ltd.,"Brampton, ON L6W 1X4",,,,,2016,October 2016
,,,,,,,,2016,October 2016
,,1519980 Ontario Limited,"Toronto, ON M4S 1Z9",,,,,2016,October 2016
,,1520198 Ontario Inc.,"Mississauga, ON L5T 1M9",,,,,2016,October 2016
,,1527530 Ontario Inc,"Brampton, ON L6R 1T9",,,,,2016,October 2016
,,1540224 Ontario Ltd.,"Toronto, ON M6G 1B5",,,,,2016,October 2016
,,1540606 Ontario Inc.,"North York, ON M2N 5A1",,,,,2016,October 2016
,,1542300 Ontario Inc.,"Oakville, ON L6J 7T4",,,,,2016,October 2016
,,1543618 Ontario Inc.,"Toronto, ON M5T 1G7",,,,,2016,October 2016
,,1552045 Ontario Inc,"Toronto, ON M6G 1K5",,,,,2016,October 2016
,,1554604 Ontario Ltd.,"Toronto, ON M8V 4B4",,,,,2016,October 2016
,,1555267 Ontario Inc,"Mississauga, ON L5S 1T8",,,,,2016,October 2016
,,1559252 Ontario Limited,"Toronto, ON M2J 3R2",,,,,2016,October 2016
,,1559377 Ontario Inc.,"Locust Hill, ON L0H 1J0",,,,,2016,October 2016
,,1561180 Ontario Inc.,"Mississauga, ON L5W 0E6",,,,,2016,October 2016
,,1572605 Ontario ltd,"Toronto, ON M4G 3B7",,,,,2016,October 2016
,,1576649 Ontario Inc,"Scarborough, ON M1J 2H6",,,,,2016,October 2016
,,1578085 Ontario Inc.,"Ottawa, ON K1R 7R4",,,,,2016,October 2016
,,1578342 Ontario Inc,"Mississauga, ON L4W 1S4",,,,,2016,October 2016
,,1580983 Ontario Inc. O/A R.S Supermt,"Brampton, ON L6T 2H2",,,,,2016,October 2016
,,1593095 Ontario Ltd.,"North Bay, ON P1A 2H3",,,,,2016,October 2016
,,1596302 Ontario Inc.,"Newmarket, ON L3X 3H5",,,,,2016,October 2016
,,1610803 Ontario Inc.,"Toronto, ON M6S 2E2",,,,,2016,October 2016
,,1617961 Ontario Inc.,"Toronto, ON M8Z 2G9",,,,,2016,October 2016
